OBC Node Number =        105
 1 1 1
 2 2 1
 3 3 1
 4 4 1
 5 5 1
 6 6 1
 7 7 1
 8 8 1
 9 9 1
 10 10 1
 11 11 1
 12 12 1
 13 13 1
 14 14 1
 15 15 1
 16 16 1
 17 17 1
 18 18 1
 19 19 1
 20 20 1
 21 21 1
 22 22 1
 23 23 1
 24 24 1
 25 25 1
 26 26 1
 27 27 1
 28 28 1
 29 29 1
 30 30 1
 31 31 1
 32 32 1
 33 33 1
 34 34 1
 35 35 1
 36 36 1
 37 37 1
 38 38 1
 39 39 1
 40 40 1
 41 41 1
 42 42 1
 43 43 1
 44 44 1
 45 45 1
 46 46 1
 47 47 1
 48 48 1
 49 49 1
 50 50 1
 51 144 1
 52 51 1
 53 52 1
 54 53 1
 55 54 1
 56 55 1
 57 150 1
 58 56 1
 59 57 1
 60 58 1
 61 59 1
 62 60 1
 63 61 1
 64 62 1
 65 63 1
 66 64 1
 67 65 1
 68 66 1
 69 162 1
 70 67 1
 71 68 1
 72 69 1
 73 70 1
 74 71 1
 75 72 1
 76 73 1
 77 74 1
 78 75 1
 79 76 1
 80 77 1
 81 78 1
 82 79 1
 83 80 1
 84 81 1
 85 82 1
 86 83 1
 87 84 1
 88 85 1
 89 86 1
 90 87 1
 91 88 1
 92 89 1
 93 90 1
 94 91 1
 95 53503 1
 96 53502 1
 97 53500 1
 98 53499 1
 99 53481 1
100 53482 1
101 54120 1
102 54119 1
103 54118 1
104 54116 1
105 54117 1
